id,smi,mw,nrings,S,B,F,N,Se,Br,O,Cl,P,Si,C,s1,t1,t2,gap1,gap2,ip,ea,HOME_0-LUMO_0,HOME_0-LUMO_1,HOME_0-LUMO_2,HOME_0-LUMO_3,HOME_1-LUMO_0,HOME_1-LUMO_1,HOME_1-LUMO_2,HOME_1-LUMO_3,HOME_2-LUMO_0,HOME_2-LUMO_1,HOME_2-LUMO_2,HOME_2-LUMO_3,HOME_3-LUMO_0,HOME_3-LUMO_1,HOME_3-LUMO_2,HOME_3-LUMO_3
58067957,CC1(C2=CC=CC=C2C3=C1C=C(C=C3)C4=CC5=C6C(=C4)C7=CC=CC8=C7C9=C6C1=C2C5=CC=CC2=C2C=CC=C3C2=C1C1=C9C2=C8C=CC=C2C2=CC(=CC3=C21)C1=CC2=C(C=C1)C1=CC=CC=C1C2(C)C)C,907.1279999999997,19,0,0,0,0,0,0,0,0,0,0,72,3.2904,2.6038,3.128,-1.9172000000000002,-2.0796,7.0698,2.5485,-2.1604,-2.2413000000000007,-2.6031000000000004,-2.8292,-2.269899999999999,-2.3508,-2.7125999999999992,-2.938699999999999,-2.5346,-2.615500000000001,-2.9773000000000005,-3.2034,-2.604,-2.6849000000000007,-3.0467000000000004,-3.2728
58130405,CCCCCCC1=C(C2=C3C(=C1CCCCCC)C4=C5C(=CS4)C6=C7C(=C(C(=C6CCCCCC)CCCCCC)CCCCCC)C8=C9C(=CS8)C1=C4C(=C(C(=C1CCCCCC)CCCCCC)CCCCCC)C1=C(C2=CS1)C1=C3C5=C7C9=C41)CCCCCC,1298.1509999999985,13,3,0,0,0,0,0,0,0,0,0,90,3.2208,2.4035,2.8017,-1.5862000000000003,-2.0053000000000005,6.7869,2.1286,-2.0390999999999995,-2.0546,-2.2748,-3.2909,-2.0562000000000005,-2.0717000000000008,-2.291900000000001,-3.3080000000000007,-2.273,-2.2885,-2.5087,-3.5248,-2.9885,-3.0040000000000004,-3.2242000000000006,-4.2403
58130413,CC1=C2C3=C4C(=CC=C3)C5=C6C(=C(S5)C)C7=C8C(=CC=C7)C9=C3C(=C(S9)C)C5=C7C(=CC=C5)C(=C2C2=C7C3=C8C6=C42)S1,582.7740000000001,13,3,0,0,0,0,0,0,0,0,0,39,3.3208,2.4785,2.917,-1.6361999999999997,-2.04,7.0948,1.9622,-2.140600000000001,-2.140600000000001,-2.384900000000001,-3.3942000000000005,-2.140600000000001,-2.140600000000001,-2.384900000000001,-3.3942000000000005,-2.3884000000000007,-2.3884000000000007,-2.6327000000000007,-3.642,-3.098600000000001,-3.098600000000001,-3.342900000000001,-4.352200000000001
58130432,CCCCCCC1=C2C3=CSC4=C3C5=C6C7=C4C=CC(=C7C8=CSC9=C8C6=C3C4=C9C=CC(=C4C4=CSC6=C4C3=C5C2=C6C=C1)CCCCCC)CCCCCC,793.1789999999993,13,3,0,0,0,0,0,0,0,0,0,54,3.3175,2.5014,2.9383,-1.6852999999999998,-2.0645,7.1124,2.0678,-2.1415000000000006,-2.1447000000000003,-2.3827000000000007,-3.4185,-2.146100000000001,-2.1493,-2.3873000000000006,-3.4231,-2.3969000000000005,-2.4001,-2.638100000000001,-3.6739,-3.127600000000001,-3.1308000000000007,-3.368800000000001,-4.4046
58130458,CCCCCCC1=CC2=C3C(=C1CCCCCC)C4=CSC5=C4C6=C7C8=C5C=C(C(=C8C9=CSC1=C9C7=C4C5=C1C=C(C(=C5C1=CSC2=C1C4=C36)CCCCCC)CCCCCC)CCCCCC)CCCCCC,1045.6649999999984,13,3,0,0,0,0,0,0,0,0,0,72,3.2998,2.4855,2.9155,-1.6712000000000002,-2.0555,6.9549,2.0932,-2.1122000000000005,-2.1154,-2.3222000000000005,-3.3979,-2.1193,-2.1225,-2.3293,-3.405,-2.363500000000001,-2.3667000000000007,-2.573500000000001,-3.6492,-3.0628,-3.066,-3.2728,-4.3485
58130502,CCCCCCC1=CC2=C3C(=C1CCCCCC)C4=C5C(=CS4)C6=C7C(=C(C(=C6)CCCCCC)CCCCCC)C8=C9C(=CS8)C1=C4C(=C(C(=C1)CCCCCC)CCCCCC)C1=C(C2=CS1)C1=C3C5=C7C9=C41,1045.664999999999,13,3,0,0,0,0,0,0,0,0,0,72,3.2926,2.4512,2.8622,-1.6098,-2.0402,6.9663,2.1235,-2.1075,-2.1107,-2.3416,-3.385,-2.1119000000000003,-2.1151,-2.346,-3.3894,-2.362400000000001,-2.3656000000000006,-2.5965000000000007,-3.639900000000001,-3.0971,-3.100299999999999,-3.331199999999999,-4.374599999999999
58130529,CCCCCCC1=C2C3=C4C(=CC=C3)C5=C6C(=C(S5)CCCCCC)C7=C8C(=CC=C7)C9=C3C(=C(S9)CCCCCC)C5=C7C(=CC=C5)C(=C2C2=C7C3=C8C6=C42)S1,793.1789999999997,13,3,0,0,0,0,0,0,0,0,0,54,3.3081,2.4645,2.8962,-1.6209000000000002,-2.0328000000000004,7.0327,2.0365,-2.120400000000001,-2.124900000000001,-2.3610000000000007,-3.368900000000001,-2.1299,-2.1344000000000003,-2.3705,-3.3784,-2.3724,-2.3769,-2.6129999999999995,-3.6209,-3.040400000000001,-3.044900000000001,-3.2810000000000006,-4.288900000000001
58130617,CCCCCCC1=C2C3=C(C=C1)C4=CSC5=C4C6=C3C7=C8C9=C(C=CC(=C9C1=C3C8=C6C4=C(C3=CS1)C=CC(=C45)CCCCCC)CCCCCC)C1=CSC2=C17,793.1789999999995,13,3,0,0,0,0,0,0,0,0,0,54,3.3095,2.4635,2.8886,-1.6174999999999997,-2.0383999999999998,7.1264,2.1214,-2.12,-2.1267000000000005,-2.3647,-3.3992000000000004,-2.1229000000000005,-2.129600000000001,-2.3676000000000004,-3.402100000000001,-2.3562000000000003,-2.3629000000000007,-2.6009,-3.6354000000000006,-3.1171999999999995,-3.1239,-3.3618999999999994,-4.3964
58131950,CCCCCCCCCCCCCCCCC#CC1=CC2=CC3=C(C=C2C=C1)C=C4C=C(C=CC4=C3)C#CCCCCCCCCCCCCCCCC,725.2019999999992,4,0,0,0,0,0,0,0,0,0,0,54,2.8018,1.5246,2.7754,-0.24739999999999984,-0.27380000000000004,7.3015,2.3654,-1.5572,-2.7982,-2.9925999999999995,-3.8435,-2.381,-3.622,-3.8164,-4.6673,-2.464700000000001,-3.7057,-3.9001,-4.751,-2.7314000000000007,-3.9724,-4.1668,-5.0177000000000005
58131959,CCCCCCCCCCCCCCC#CC1=CC2=CC3=C(C=C2C=C1)C=C4C=C(C=CC4=C3)C#CCCCCCCCCCCCCCC,669.0939999999996,4,0,0,0,0,0,0,0,0,0,0,50,2.7794,1.503,2.7505,-0.2265999999999999,-0.2554999999999996,7.3175,2.3437,-1.5504000000000009,-2.790700000000001,-2.990100000000001,-3.840600000000001,-2.3770999999999995,-3.6174,-3.8168,-4.6673,-2.46,-3.7003,-3.8997,-4.7502,-2.761399999999999,-4.0017,-4.201099999999999,-5.0516
58131963,CCCCCCCCCCCCC#CC1=CC2=CC3=C(C=C2C=C1)C=C4C=C(C=CC4=C3)C#CCCCCCCCCCCCC,612.9859999999999,4,0,0,0,0,0,0,0,0,0,0,46,2.8145,1.5303,2.7795,-0.2461000000000002,-0.2810999999999999,7.3198,2.3194,-1.5568,-2.7954,-2.9912,-3.8384,-2.394800000000001,-3.633400000000001,-3.829200000000001,-4.676400000000001,-2.4717,-3.7102999999999993,-3.9061,-4.753299999999999,-2.7688999999999995,-4.007499999999999,-4.2033,-5.0505
58131966,CCCCCCC#CC1=CC2=CC3=C(C=C2C=C1)C=C4C=C(C=CC4=C3)C#CCCCCCC,444.6620000000004,4,0,0,0,0,0,0,0,0,0,0,34,2.8334,1.5411,2.801,-0.2487999999999997,-0.2811999999999997,7.305,2.2308,-1.5615000000000006,-2.8042000000000007,-3.0010000000000003,-3.8543,-2.3936,-3.6363,-3.833099999999999,-4.686399999999999,-2.4735,-3.7162,-3.913,-4.766299999999999,-2.8048,-4.0475,-4.2443,-5.0976
58131972,CCCCC#CC1=CC2=CC3=C(C=C2C=C1)C=C4C=C(C=CC4=C3)C#CCCCC,388.55400000000026,4,0,0,0,0,0,0,0,0,0,0,30,2.8314,1.5396,2.7989,-0.24780000000000024,-0.2803,7.3157,2.2241,-1.5598999999999998,-2.8038,-3.0021000000000004,-3.8575,-2.3848,-3.6287,-3.827,-4.6824,-2.4653,-3.7092,-3.9075000000000006,-4.7629,-2.7832,-4.0271,-4.2254000000000005,-5.0808
58131973,CCC#CC1=CC2=CC3=C(C=C2C=C1)C=C4C=C(C=CC4=C3)C#CCC,332.44600000000014,4,0,0,0,0,0,0,0,0,0,0,26,2.8335,1.5402,2.8016,-0.24690000000000012,-0.27879999999999994,7.3392,2.2109,-1.562800000000001,-2.805200000000001,-3.001900000000001,-3.855900000000001,-2.4018,-3.6442,-3.8409,-4.6949,-2.482100000000001,-3.724500000000001,-3.9212000000000007,-4.775200000000001,-2.8238000000000003,-4.0662,-4.2629,-5.1169
58131974,CCCCCC#CC1=CC2=CC3=C(C=C2C=C1)C=C4C=C(C=CC4=C3)C#CCCCCC,416.6080000000003,4,0,0,0,0,0,0,0,0,0,0,32,2.833,1.5411,2.8012,-0.24919999999999964,-0.2809999999999997,7.3212,2.239,-1.5613,-2.8033,-3.0011,-3.853800000000001,-2.3973000000000004,-3.6393,-3.8371,-4.689800000000001,-2.4769999999999994,-3.719,-3.9168,-4.7695,-2.7437,-3.9857,-4.1835,-5.0362
58131981,CCCCCCCCCCC#CC1=CC2=CC3=C(C=C2C=C1)C=C4C=C(C=CC4=C3)C#CCCCCCCCCCC,556.8780000000003,4,0,0,0,0,0,0,0,0,0,0,42,2.8104,1.5329,2.7713,-0.25539999999999985,-0.29449999999999976,7.3279,2.3117,-1.5572999999999997,-2.7966999999999995,-2.9925,-3.8395,-2.369299999999999,-3.608699999999999,-3.804499999999999,-4.6515,-2.4510000000000005,-3.6904,-3.886200000000001,-4.733200000000001,-2.7697000000000003,-4.0091,-4.2049,-5.051900000000001
58131986,CCCC#CC1=CC2=CC3=C(C=C2C=C1)C=C4C=C(C=CC4=C3)C#CCCC,360.50000000000017,4,0,0,0,0,0,0,0,0,0,0,28,2.8321,1.5395,2.7993,-0.24690000000000012,-0.27970000000000006,7.3239,2.2253,-1.5625999999999989,-2.802699999999999,-2.9982999999999995,-3.8477,-2.4045999999999994,-3.6447,-3.8403,-4.6897,-2.4828,-3.7229,-3.9185000000000008,-4.767900000000001,-2.7909,-4.031,-4.2266,-5.0760000000000005
58131989,CCCCCCCCC#CC1=CC2=CC3=C(C=C2C=C1)C=C4C=C(C=CC4=C3)C#CCCCCCCCC,500.7700000000005,4,0,0,0,0,0,0,0,0,0,0,38,2.8071,1.5213,2.7776,-0.23550000000000004,-0.2650000000000001,7.3206,2.2821,-1.5544000000000002,-2.7983,-2.9944,-3.8446,-2.3676000000000004,-3.6115,-3.8076,-4.6578,-2.4537000000000004,-3.6976,-3.8937,-4.7439,-2.7711999999999994,-4.0151,-4.211199999999999,-5.061399999999999
58151217,C1=CC=C2C=C(C=CC2=C1)C3=C4C=CC(=CC4=C(C5=CC6=CC=CC=C6C=C53)C7=CC8=CC=CC=C8C=C7)Br,559.5060000000001,8,0,0,0,0,0,1,0,0,0,0,38,2.7783,1.5204,2.8941,-0.26249999999999973,-0.14670000000000005,7.3043,2.4468,-1.5403000000000002,-2.506499999999999,-2.5654999999999992,-2.8187,-2.2011000000000003,-3.167299999999999,-3.2263,-3.4795,-2.2601000000000013,-3.2263,-3.2853000000000003,-3.538500000000001,-2.5054000000000016,-3.4716000000000005,-3.5306000000000006,-3.783800000000001
58309336,CN(C)C1=C2C=CC=CC2=CC3=C(C4=CC=CC=C4C=C31)N(C)C,314.432,4,0,0,0,2,0,0,0,0,0,0,22,2.8379,1.5138,2.9157,-0.1897000000000002,-0.11189999999999989,7.2545,1.9393,-1.3178,-2.6231,-2.9268,-3.8203,-1.4300999999999997,-2.7353999999999994,-3.0390999999999995,-3.932599999999999,-1.5973000000000006,-2.9026000000000005,-3.2063000000000006,-4.0998,-2.6564,-3.9617,-4.2654,-5.158899999999999
58340390,CC1=C(C(=C2C(=C3C(=C(C2=C1C)C)C(=C4C(=C(C(=C5C4=C3C(C5(C)C)(C)C)C)C)C)C)C)C)C,450.71000000000026,5,0,0,0,0,0,0,0,0,0,0,34,2.3886,1.1632,2.4644,0.06219999999999981,0.1379999999999999,6.5833,1.9453,-1.1586,-2.4623,-2.7488,-3.5022,-2.0729000000000006,-3.3766000000000007,-3.663100000000001,-4.4165,-2.4968000000000004,-3.8005,-4.087000000000001,-4.8404,-2.7863000000000007,-4.090000000000001,-4.376500000000001,-5.1299
58351600,COC1=CC=C(C=C1)N(C2=CC=CC=C2)C3=C4C=CC=CC4=CC5=C(C6=CC=CC=C6C=C53)N(C7=CC=CC=C7)C8=CC=C(C=C8)CO,622.7680000000003,8,0,0,0,2,0,0,2,0,0,0,44,2.5246,1.422,2.6439,-0.3193999999999999,-0.20009999999999994,6.7696,2.3705,-1.2413999999999996,-2.5159,-2.8123000000000005,-2.9328000000000003,-1.592299999999999,-2.8668,-3.1632,-3.2837,-1.9395,-3.2140000000000004,-3.5104000000000006,-3.630900000000001,-2.602099999999999,-3.8766,-4.173,-4.2935
58351603,COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=C4C=CC=CC4=CC5=C(C6=CC=CC=C6C=C53)N(C7=CC=C(C=C7)CO)C8=CC=C(C=C8)OC,682.8200000000002,8,0,0,0,2,0,0,4,0,0,0,46,2.4463,1.4059,2.5599,-0.36549999999999994,-0.2519,6.6041,2.3448,-1.1727999999999996,-2.45,-2.7482999999999995,-2.9664,-1.457,-2.7342000000000004,-3.0325,-3.2506000000000004,-1.8486,-3.125800000000001,-3.4241,-3.6422000000000008,-2.3752000000000004,-3.652400000000001,-3.9507,-4.168800000000001
58370851,C1=CC2=C3C(=C1)C4=CC(=C(C=C4C5=CC=CC(=C53)C6=CC(=C(C=C26)OCCCCCCCCCCC(=O)O)OCCCCCCCCCCC(=O)O)OCCCCCCCCCCC(=O)O)OCCCCCCCCCCC(=O)O,1103.4879999999991,6,0,0,0,0,0,0,12,0,0,0,68,3.9995,3.0176,3.5784,-2.0357,-2.4568,7.5529,1.7898,-2.591600000000001,-2.8389000000000006,-3.192100000000001,-3.2721,-2.8753,-3.1226000000000003,-3.4758000000000004,-3.5558,-2.9967,-3.244,-3.5972,-3.677199999999999,-3.1190000000000007,-3.3663000000000007,-3.719500000000001,-3.7995
58370853,CC1=CC2=C(C=C1C)C3=C(C(=CC4=C3C5=C(C6=C4C=C(C(=C6)C)C)C(=C(C=C25)OC)OC)C)C,446.59000000000026,6,0,0,0,0,0,0,2,0,0,0,32,3.9047,3.0051,3.5596,-2.1055,-2.4506,7.3791,1.3771,-2.636700000000001,-2.9388000000000005,-3.2707000000000006,-3.7398000000000007,-2.8292,-3.1312999999999995,-3.4632,-3.9323,-3.1831,-3.485199999999999,-3.817099999999999,-4.286199999999999,-3.3794000000000004,-3.6815,-4.0134,-4.4825
58370855,CC1=CC2=C3C(=C1C)C4=C(C=C(C(=C4)C)OC)C5=C3C(=C(C(=C5)C)C)C6=CC(=C(C=C62)OC)OC,462.5890000000003,6,0,0,0,0,0,0,3,0,0,0,32,3.9139,2.9871,3.6246,-2.0603,-2.3495999999999997,7.2551,1.301,-2.6129999999999995,-2.8359,-3.1868,-3.701,-2.9007000000000005,-3.1236000000000006,-3.474500000000001,-3.9887000000000006,-3.0421,-3.265,-3.6159,-4.1301,-3.2842,-3.5071000000000003,-3.858000000000001,-4.3722
58434985,[B]C1=C2C=CC=CC2=C(C3=C(C4=CC=CC=C4C=C13)C)C,266.152,4,0,1,0,0,0,0,0,0,0,0,20,1.7711,0.683,0.9194,0.4050999999999998,-0.4466000000000001,7.2747,2.2823,-0.3031000000000006,-1.5637000000000008,-1.9300000000000008,-2.2071000000000005,-1.3169000000000004,-2.577500000000001,-2.9438000000000004,-3.2209000000000003,-2.324399999999999,-3.584999999999999,-3.951299999999999,-4.228399999999999,-2.5839,-3.8445,-4.2108,-4.4879
58461946,CC1=CC(=CC=C1)N(C2=CC=CC(=C2)C3=CC=CC4=C3SC5=CC=CC=C45)C6=C7C=CC=CC7=C(C8=CC9=CC=CC=C9C=C86)N(C1=CC=CC(=C1)C)C1=CC=CC(=C1)C1=CC=CC2=C1SC1=CC=CC=C21,955.264,14,2,0,0,2,0,0,0,0,0,0,68,2.5866,1.4418,2.7318,-0.29700000000000015,-0.15180000000000016,6.7824,2.5518,-1.2532999999999994,-2.255,-2.3309,-2.5615999999999994,-1.4750999999999994,-2.4768,-2.5527,-2.7833999999999994,-1.7638999999999996,-2.7656,-2.8415,-3.0722,-1.9345,-2.9362000000000004,-3.0121,-3.2428
58461975,CC1=CC(=CC=C1)N(C2=CC=C(C=C2)C3=CC=CC4=C3SC5=CC=CC=C45)C6=C7C=CC=CC7=CC8=C(C9=CC=CC=C9C=C86)N(C1=CC=C(C=C1)C1=CC=CC2=C1SC1=CC=CC=C21)C1=CC=CC(=C1)C,955.264,14,2,0,0,2,0,0,0,0,0,0,68,2.5508,1.429,2.6829,-0.3071999999999999,-0.17510000000000003,6.6161,2.5465,-1.2584000000000009,-2.2206,-2.2291000000000007,-2.5276000000000005,-1.5986000000000002,-2.5607999999999995,-2.5693,-2.8678,-1.9145000000000008,-2.8767000000000005,-2.885200000000001,-3.183700000000001,-2.0847000000000007,-3.0469,-3.055400000000001,-3.3539000000000003
58461991,C1=CC=C(C=C1)N(C2=CC3=C(C=C2)OC4=CC=CC=C43)C5=C6C=CC=CC6=CC7=C(C8=CC=CC=C8C=C75)N(C9=CC=CC=C9)C1=CC2=C(C=C1)OC1=CC=CC=C12,742.8780000000003,12,0,0,0,2,0,0,2,0,0,0,54,2.5856,1.4366,2.6233,-0.2876000000000003,-0.24990000000000023,6.8181,2.512,-1.2952999999999992,-2.4068,-2.4205999999999994,-2.5846,-1.5266000000000002,-2.638100000000001,-2.6519000000000004,-2.815900000000001,-1.9362,-3.0477,-3.0615,-3.2255000000000003,-2.5198,-3.6313,-3.6451,-3.809100000000001
58461995,C1=CC=C(C=C1)N(C2=CC=CC(=C2)C3=CC=CC4=C3OC5=CC=CC=C45)C6=C7C=CC=CC7=CC8=C(C9=CC=CC=C9C=C86)N(C1=CC=CC=C1)C1=CC=CC(=C1)C1=CC=CC2=C1OC1=CC=CC=C21,895.0740000000001,14,0,0,0,2,0,0,2,0,0,0,66,2.5459,1.3996,2.6113,-0.25329999999999986,-0.18789999999999996,6.73,2.4817,-1.286200000000001,-2.1102000000000007,-2.193200000000001,-2.569300000000001,-1.5602,-2.3842,-2.4672,-2.8433,-1.9605,-2.7844999999999995,-2.8675,-3.2436,-2.3284,-3.1524,-3.2354000000000003,-3.6115
58461997,CC1=CC(=CC=C1)N(C2=CC3=C(C=C2)OC4=CC=CC=C43)C5=C6C=CC=CC6=C(C7=CC8=CC=CC=C8C=C75)N(C9=CC1=C(C=C9)OC2=CC=CC=C21)C1=CC=CC(=C1)C,770.932,12,0,0,0,2,0,0,2,0,0,0,56,2.532,1.424,2.689,-0.31599999999999984,-0.1589999999999998,6.7529,2.4796,-1.2375999999999996,-2.335399999999999,-2.3397,-2.5276,-1.617,-2.7147999999999994,-2.7191,-2.907,-1.8624,-2.9601999999999995,-2.9645,-3.1524,-2.541200000000001,-3.639,-3.643300000000001,-3.831200000000001
58462003,CC(C)C1=CC(=CC=C1)N(C2=CC=C(C=C2)C3=CC=CC4=C3OC5=CC=CC=C45)C6=C7C=CC=CC7=CC8=C(C9=CC=CC=C9C=C86)N(C1=CC=C(C=C1)C1=CC=CC2=C1OC1=CC=CC=C21)C1=CC=CC(=C1)C(C)C,979.2359999999999,14,0,0,0,2,0,0,2,0,0,0,72,2.5776,1.4358,2.6214,-0.29400000000000004,-0.2502,6.6391,2.5631,-1.2792999999999992,-2.2684,-2.2884,-2.5680999999999994,-1.5000999999999998,-2.4892000000000003,-2.5092,-2.7889,-1.918,-2.9071,-2.9271,-3.2067999999999994,-2.370799999999999,-3.3599,-3.3798999999999992,-3.6595999999999993
58462008,CC1=CC(=CC=C1)N(C2=CC=C(C=C2)C3=CC=CC4=C3OC5=CC=CC=C45)C6=C7C=CC=CC7=C(C8=CC9=CC=CC=C9C=C86)N(C1=CC=C(C=C1)C1=CC=CC2=C1OC1=CC=CC=C21)C1=CC=CC(=C1)C,923.128,14,0,0,0,2,0,0,2,0,0,0,68,2.5376,1.4259,2.6846,-0.31420000000000003,-0.1671999999999998,6.608,2.5414,-1.2300000000000004,-2.2397,-2.2575000000000003,-2.5212000000000003,-1.6156000000000006,-2.6253,-2.6431000000000004,-2.9068000000000005,-1.8531999999999995,-2.862899999999999,-2.880699999999999,-3.144399999999999,-2.4141999999999992,-3.423899999999999,-3.441699999999999,-3.705399999999999
58462015,C1=CC=C(C=C1)N(C2=CC=CC3=C2OC4=CC=CC=C34)C5=C6C=CC=CC6=C(C7=CC8=CC=CC=C8C=C75)N(C9=CC=CC=C9)C1=CC=CC2=C1OC1=CC=CC=C21,742.8780000000003,12,0,0,0,2,0,0,2,0,0,0,54,2.6114,1.4373,2.7307,-0.2631999999999999,-0.14389999999999992,6.7302,2.3945,-1.2673000000000003,-2.3653000000000004,-2.396100000000001,-2.5729000000000006,-1.6647999999999996,-2.7627999999999995,-2.7936,-2.9704,-1.8919,-2.9899,-3.0207,-3.1975,-2.557499999999999,-3.655499999999999,-3.6862999999999992,-3.8630999999999993
58462021,CC1=CC(=CC=C1)N(C2=CC=CC3=C2OC4=CC=CC=C34)C5=C6C=CC=CC6=CC7=C(C8=CC=CC=C8C=C75)N(C9=CC=CC(=C9)C)C1=CC=CC2=C1OC1=CC=CC=C21,770.932,12,0,0,0,2,0,0,2,0,0,0,56,2.6661,1.4637,2.6763,-0.26129999999999987,-0.2511000000000001,6.736,2.3095,-1.3601,-2.4571000000000005,-2.4917000000000007,-2.6469000000000005,-1.5666000000000002,-2.6636000000000006,-2.698200000000001,-2.8534000000000006,-1.8959,-2.992900000000001,-3.0275000000000007,-3.1827000000000005,-2.5632,-3.6602,-3.6948,-3.85
58462022,C1=CC=C(C=C1)N(C2=CC=CC(=C2)C3=CC=CC4=C3SC5=CC=CC=C45)C6=C7C=CC=CC7=CC8=C(C9=CC=CC=C9C=C86)N(C1=CC=CC=C1)C1=CC=CC(=C1)C1=CC=CC2=C1SC1=CC=CC=C21,927.21,14,2,0,0,2,0,0,0,0,0,0,66,2.5939,1.4297,2.6806,-0.26549999999999985,-0.17879999999999985,6.7837,2.5199,-1.2752999999999997,-2.1297,-2.1418,-2.5112999999999994,-1.5503,-2.4047,-2.4168000000000003,-2.7863,-1.9498999999999995,-2.8043,-2.8164,-3.1859,-2.0311000000000003,-2.8855000000000004,-2.8976000000000006,-3.2671
58462036,CC(C)C1=CC(=CC=C1)N(C2=CC=CC3=C2OC4=CC=CC=C34)C5=C6C=CC=CC6=C(C7=CC8=CC=CC=C8C=C75)N(C9=CC=CC(=C9)C(C)C)C1=CC=CC2=C1OC1=CC=CC=C21,827.04,12,0,0,0,2,0,0,2,0,0,0,60,2.6211,1.4493,2.7212,-0.27749999999999986,-0.1774,6.6415,2.3655,-1.2744000000000009,-2.348700000000001,-2.3653000000000004,-2.5467000000000004,-1.743100000000001,-2.817400000000001,-2.8340000000000005,-3.0154000000000005,-1.9185000000000008,-2.992800000000001,-3.0094000000000003,-3.1908000000000003,-2.563900000000001,-3.638200000000001,-3.6548000000000007,-3.8362000000000007
58462038,C1=CC=C(C=C1)N(C2=CC=CC3=C2SC4=CC=CC=C34)C5=C6C=CC=CC6=CC7=C(C8=CC=CC=C8C=C75)N(C9=CC=CC=C9)C1=CC=CC2=C1SC1=CC=CC=C21,775.0140000000001,12,2,0,0,2,0,0,0,0,0,0,54,2.601,1.4279,2.6441,-0.2547999999999999,-0.2117,6.7806,2.4571,-1.3171999999999997,-2.3575,-2.385,-2.6078,-1.5439000000000007,-2.584200000000001,-2.611700000000001,-2.834500000000001,-1.8699999999999992,-2.9102999999999994,-2.9378,-3.1606,-2.1686,-3.2089,-3.2364,-3.4592
58462045,CC1=CC(=CC=C1)N(C2=CC=C(C=C2)C3=CC=CC4=C3OC5=CC=CC=C45)C6=C7C=CC=CC7=CC8=C(C9=CC=CC=C9C=C86)N(C1=CC=C(C=C1)C1=CC=CC2=C1OC1=CC=CC=C21)C1=CC=CC(=C1)C,923.128,14,0,0,0,2,0,0,2,0,0,0,68,2.5395,1.428,2.6707,-0.3165,-0.1852999999999998,6.62,2.5532,-1.2493000000000007,-2.242300000000001,-2.2525000000000004,-2.5313000000000008,-1.5704000000000002,-2.563400000000001,-2.5736,-2.8524000000000003,-1.907000000000001,-2.900000000000001,-2.910200000000001,-3.189000000000001,-2.3923,-3.3853,-3.3955,-3.6743
58462046,CC(C)C1=CC(=CC=C1)N(C2=CC=CC3=C2SC4=CC=CC=C34)C5=C6C=CC=CC6=CC7=C(C8=CC=CC=C8C=C75)N(C9=CC=CC(=C9)C(C)C)C1=CC=CC2=C1SC1=CC=CC=C21,859.1759999999999,12,2,0,0,2,0,0,0,0,0,0,60,2.5812,1.4178,2.6542,-0.25439999999999996,-0.1814,6.7128,2.4604,-1.2963000000000005,-2.3435000000000006,-2.3668000000000005,-2.5994,-1.5157000000000007,-2.562900000000001,-2.5862000000000007,-2.8188000000000004,-1.8733000000000004,-2.9205000000000005,-2.9438000000000004,-3.1764,-2.132199999999999,-3.1794,-3.202699999999999,-3.435299999999999
58462057,CC(C)C1=CC(=CC=C1)N(C2=CC=CC(=C2)C3=CC=CC4=C3SC5=CC=CC=C45)C6=C7C=CC=CC7=C(C8=CC9=CC=CC=C9C=C86)N(C1=CC=CC(=C1)C1=CC=CC2=C1SC1=CC=CC=C21)C1=CC=CC(=C1)C(C)C,1011.3719999999998,14,2,0,0,2,0,0,0,0,0,0,72,2.5875,1.4324,2.7041,-0.2772999999999999,-0.16069999999999984,6.8645,2.5723,-1.2864000000000004,-2.3362,-2.3542,-2.6004,-1.4350000000000005,-2.4848,-2.5028,-2.749,-1.7103000000000002,-2.7601,-2.7781,-3.0243,-1.883000000000001,-2.9328000000000003,-2.9508,-3.197
58462077,CC1=CC(=CC=C1)N(C2=CC=CC3=C2SC4=CC=CC=C34)C5=C6C=CC=CC6=C(C7=CC8=CC=CC=C8C=C75)N(C9=CC=CC(=C9)C)C1=CC=CC2=C1SC1=CC=CC=C21,803.068,12,2,0,0,2,0,0,0,0,0,0,56,2.5581,1.4074,2.6876,-0.25669999999999993,-0.12719999999999976,6.7423,2.4546,-1.2795000000000003,-2.2819000000000003,-2.4089,-2.5932000000000004,-1.5637000000000008,-2.5661000000000005,-2.6931000000000003,-2.8774000000000006,-1.6987000000000003,-2.7011000000000003,-2.8281,-3.0124000000000004,-2.1049000000000007,-3.1073000000000004,-3.2343,-3.4186000000000005
58462092,C1=CC=C(C=C1)N(C2=CC=CC(=C2)C3=CC=CC4=C3OC5=CC=CC=C45)C6=C7C=CC=CC7=C(C8=CC9=CC=CC=C9C=C86)N(C1=CC=CC=C1)C1=CC=CC(=C1)C1=CC=CC2=C1OC1=CC=CC=C21,895.0740000000001,14,0,0,0,2,0,0,2,0,0,0,66,2.5758,1.4372,2.7243,-0.2986,-0.15010000000000012,6.7553,2.5337,-1.2387000000000006,-2.255,-2.2573,-2.5386,-1.5957999999999997,-2.612099999999999,-2.614399999999999,-2.895699999999999,-1.847500000000001,-2.8638000000000003,-2.8661000000000003,-3.1474,-2.2299,-3.246199999999999,-3.248499999999999,-3.529799999999999
